timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1711329819319,158,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",815,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,158,0,0
1711329819321,158,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-3,text,true,,855,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,158,0,0
1711329819357,156,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-1,text,true,,855,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,156,0,0
1711329819355,177,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-9,text,true,,1017,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,158,0,0
1711329819389,168,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-5,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",812,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,159,0,0
1711329819382,177,GET Reservas,200,,jp@gc - Stepping Thread Group 1-6,text,true,,1068,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,177,0,0
1711329819415,176,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-4,text,true,,855,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,157,0,0
1711329819439,159,GET Reservas,200,,jp@gc - Stepping Thread Group 1-7,text,true,,1068,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,159,0,0
1711329819461,158,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-8,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",812,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,157,0,0
1711329819461,172,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-2,text,true,,1017,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,160,0,0
1711329819477,164,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-10,text,true,,981,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,160,0,0
1711329819479,167,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-3,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",812,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,167,0,0
1711329819513,156,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-1,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",812,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,156,0,0
1711329819532,159,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-9,text,true,,855,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,159,0,0
1711329819559,162,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",808,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,155,0,0
1711329819558,173,GET Reservas,200,,jp@gc - Stepping Thread Group 1-5,text,true,,1068,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,163,0,0
1711329819598,158,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",808,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,158,0,0
1711329819591,165,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-4,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",812,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,165,0,0
1711329819619,160,GET Reservas,200,,jp@gc - Stepping Thread Group 1-8,text,true,,1068,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,160,0,0
1711329819633,159,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-2,text,true,,855,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,159,0,0
1711329819646,160,GET Reservas,200,,jp@gc - Stepping Thread Group 1-3,text,true,,1068,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,160,0,0
1711329819669,157,GET Reservas,200,,jp@gc - Stepping Thread Group 1-1,text,true,,1068,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,157,0,0
1711329819691,157,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-9,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",812,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,157,0,0
1711329819721,155,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-6,text,true,,696,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,155,0,0
1711329819731,157,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",808,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,157,0,0
1711329819756,163,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-7,text,true,,696,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,163,0,0
1711329819756,178,GET Reservas,200,,jp@gc - Stepping Thread Group 1-4,text,true,,1068,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,167,0,0
1711329819779,156,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",808,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,156,0,0
1711329819792,160,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-2,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",812,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,160,0,0
1711329819806,165,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",808,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,165,0,0
1711329819826,156,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",808,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,156,0,0
1711329819849,159,GET Reservas,200,,jp@gc - Stepping Thread Group 1-9,text,true,,1068,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,159,0,0
1711329819876,159,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",815,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,159,0,0
1711329819888,159,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-5,text,true,,696,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,159,0,0
1711329819919,172,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",815,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,172,0,0
1711329819935,159,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-8,text,true,,696,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,159,0,0
1711329819934,177,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",808,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,163,0,0
1711329819953,172,GET Reservas,200,,jp@gc - Stepping Thread Group 1-2,text,true,,1068,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,159,0,0
1711329819971,158,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-3,text,true,,696,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,158,0,0
1711329819982,155,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-1,text,true,,696,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,155,0,0
1711329820008,173,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",808,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,157,0,0
1711329820035,170,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-6,text,true,,981,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,159,0,0
1711329820047,158,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",815,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,158,0,0
1711329820091,163,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-7,text,true,,981,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,163,0,0
1711329820094,160,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",815,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,160,0,0
1711329820111,157,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-4,text,true,,696,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,157,0,0
1711329820126,157,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",808,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,157,0,0
1711329820129,160,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",815,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,160,0,0
1711329819646,644,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",884,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,644,0,480
1711329820137,174,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",815,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,157,0,0
1711329820181,155,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-9,text,true,,696,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,155,0,0
1711329820206,161,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-5,text,true,,981,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,161,0,0
1711329820254,174,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-8,text,true,,981,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,167,0,0
1711329820268,162,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",815,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,162,0,0
1711329820283,161,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-2,text,true,,696,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,161,0,0
1711329820290,159,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",880,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,159,0,0
1711329820289,172,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-3,text,true,,981,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,161,0,0
1711329820311,158,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-1,text,true,,981,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,158,0,0
1711329820336,165,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",815,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,165,0,0
1711329820444,160,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",815,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,158,0,0
1711329820430,176,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-4,text,true,,981,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,176,0,0
1711329820449,162,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",880,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,157,0,0
1711329820501,159,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-9,text,true,,981,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,159,0,0
1711329820612,156,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",834,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,156,0,0
1711329820604,166,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-2,text,true,,981,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,166,0,0
1711329820206,658,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",884,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,658,0,501
1711329820255,661,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",884,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,650,0,493
1711329820768,159,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-10,text,true,,1017,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,159,0,0
1711329820864,160,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",880,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,159,0,0
1711329820368,656,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",884,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,656,0,496
1711329820916,166,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",880,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,158,0,0
1711329820429,654,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",880,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,654,0,495
1711329820927,159,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-10,text,true,,851,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,159,0,0
1711329820470,641,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",880,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,641,0,484
1711329820461,682,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",880,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,672,0,517
1711329821024,159,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",876,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,158,0,0
1711329821024,160,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",876,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,160,0,0
1711329821082,156,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",876,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,156,0,0
1711329820607,636,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",880,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,633,0,478
1711329821083,160,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",876,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,160,0,0
1711329821086,159,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",808,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,159,0,0
1711329821111,170,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",876,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,157,0,0
1711329821144,155,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",876,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,155,0,0
1711329820660,639,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",880,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,639,0,485
1711329821183,157,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",830,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,157,0,0
1711329821185,157,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",876,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,157,0,0
1711329821238,162,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",830,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,161,0,0
1711329821243,158,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",876,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,158,0,0
1711329821243,162,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",876,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,162,0,0
1711329821245,161,GET Reservas,200,,jp@gc - Stepping Thread Group 1-10,text,true,,1064,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,161,0,0
1711329820770,661,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",880,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,651,0,496
1711329821281,154,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",876,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,154,0,0
1711329821299,156,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",876,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,156,0,0
1711329821299,156,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",876,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,156,0,0
1711329821341,160,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-6,text,true,,1013,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,160,0,0
1711329821342,159,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",830,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,159,0,0
1711329821401,156,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",876,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,156,0,0
1711329821400,159,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-7,text,true,,1013,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,159,0,0
1711329821405,156,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",830,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,156,0,0
1711329821406,158,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",804,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,158,0,0
1711329821431,154,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",876,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,154,0,0
1711329821435,157,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",830,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,157,0,0
1711329821455,154,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",876,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,154,0,0
1711329821455,156,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",830,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,156,0,0
1711329821502,159,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-6,text,true,,851,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,159,0,0
1711329821502,159,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-5,text,true,,1013,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,159,0,0
